utterance,emotion,did
Und was hast du vor?  Keine Ahnung.,neutral,637
Und was hast du vor?  Keine Ahnung.,anger,637
Das überrascht mich nicht.  Das wird nicht funktionieren.,disgust,637
"Oh doch, ich glaube schon.  Das werden wir sehen!",neutral,637
"Auf Wiedersehen.  Ja, auf Wiedersehen.",neutral,637
"Auf Wiedersehen.  Ja, auf Wiedersehen.",neutral,637
"Ja, nur hier und da.",neutral,637
Kann man meine Nippel durchs Hemd sehen?,neutral,286
"Nein, aber du wirst sie schon nicht verloren haben.",neutral,286
"Wo gehst du hin, du kleiner Dressman?",neutral,286
"Ich hab eine Verabredung und zwar mit Dr. Pilman, das ist ein Berufsberater.",neutral,286
"""Der Kongress debattiert das neue Sparprogramm der Regierung.",neutral,724
"""Der Kongress debattiert das neue Sparprogramm der Regierung.",neutral,724
Wie wär's mit Glen?  Nein.,neutral,724
Ich tippe auf Glen.  Mmmm. Der Name wäre zu gewöhnlich.,neutral,724
"Oh, und wie wär's mit Agamemnon?",neutral,724
Etwas zu außergewöhnlich.,neutral,724
"Oh nein, nein, nein!",neutral,740
Sie wird es verstehen. Ich wollte sie nicht absichtlich verletzen.,sadness,740
Das wird sie nicht interessieren.,neutral,740
"Sieh doch mal, meine Sachen sind alle in Ordnung,",anger,740
"Genau das sind die Gründe,",anger,740
"Das denkt sie doch nicht wirklich, oder?",surprise,740
Kannst du's ihr etwa verübeln?,sadness,740
Wirklich nicht?  Jedenfalls nicht jetzt.,surprise,740
"Monica ist hergekommen, um ein paar Sachen mitzunehmen und die liefern wir.",neutral,740
"Na gut, bitte nimm...",neutral,740
Wir nehmen irgendwelche Sachen von mir,neutral,740
Wir nehmen irgendwelche Sachen von mir,joy,740
"Dann bleiben nur noch die  übrig. Ich weiß, dass dir das hier gefällt.",neutral,187
"Tja, ähm, ich finde das hier bildhübsch,",neutral,187
"Es gehört zu Ihrem Job, Ihre Meinung zu äußern.",neutral,187
"Na, hier geht es ja vergnüglich zu.",joy,187
Ich will eine Zigarette.,neutral,187
Wollen wir eine kleine Pause machen und draußen eine paffen?,neutral,187
Rachel?  Ja.,neutral,187
Wie deprimierend. Ich habe eben einem Schauspieler,sadness,187
"Gehen wir los?  Ach, Rachel, das ist Bonnie.",surprise,187
Hi.,joy,187
Das ist Bonnie? Sie ist Bonnie? Du bist Bonnie?,surprise,187
"Nein, danke. Du hast dich nur in den letzten zwei Jahren sehr verändert.",surprise,187
"Ich habe mir angewöhnt, wieder BHs zu tragen.",neutral,187
"Ah ja, das wird's sein!",neutral,187
"Also, dann einen schönen Abend noch.  Ja, danke. Euch auch.",neutral,187
Monica kommt nicht. Also bleiben nur noch ich und Rachel.,neutral,147
"Warte, bis du auch sicher, dass du das gut durchdacht hast?",neutral,147
Nur du und Rachel? Nur ihr ?,joy,147
Nein.,fear,147
Doch.,joy,147
Was meinst du? Soll ich mich noch mal rasieren? Wein mitbringen?,surprise,147
Du solltest lieber über die schmutzige Unterwäsche nachdenken.,disgust,147
"Willst du, dass sie beim ersten Mal deine dreckige Unterwäsche sieht?",surprise,147
Nein.,neutral,147
Den Weichspüler würd ich auch nicht nehmen.,neutral,147
"Was hast du an meinem ""SchmusyWeichspüler"" auszusetzen?",anger,147
"Komm, Pheebs.",anger,147
{\an}(ZUSAMMEN) Maul halten!,surprise,147
"{\an}Wo wollt ihr hin? Na, kommt schon, noch ein Spiel!",surprise,147
Uhr morgens.  Ja. Geh jetzt!,sadness,147
"{\an}Vielleicht spiele ich mal nur mit meiner linken Hand, hä?",anger,147
"{\an}Na, schön. Ok, ich soll gehen.",neutral,147
{\an}Bin schon weg.,neutral,147
{\an} Noch eins?  Oh ja.,neutral,147
Sehr gut.,neutral,43
Spieler.,neutral,43
"Du vermisst es wohl sehr, dass du uns nicht mehr bewirten kannst.",neutral,43
"Ha, ha. Oh, bitte. Es ist eine Erleichterung,",neutral,43
"So, jetzt. Phoebe, dein Pfannkuchen ist fertig.",neutral,43
Du rufst nachher an?  Natürlich.,neutral,43
"Hi.  Hi, Rach.",neutral,43
Wie war's bei der Arbeit?  Gut.,neutral,43
Ross hat eine Kiste mit deinen Sachen vorbeigebracht.,neutral,43
"Ah, das habe ich kommen sehen. Das musste ja passieren.",neutral,43
Ich werde gleich alles wegwerfen. Wahrscheinlich ist da sowieso nur...,neutral,43
"Ist was, Rachel?",neutral,43
Darling! Das Essen ist fertig!,joy,560
Was hat meine Küchenchefin für mich gekocht?,joy,560
"Deine Lieblingsgerichte.  Hohoho, Frittiertes und Käse dazu.",joy,560
"Ich danke dir, Liebling. Das finde ich süß von dir.",joy,560
"Ja, und weiter, weiter, weiter.",joy,560
"Ja, und weiter, weiter, weiter.",joy,560
Oh.,neutral,977
"Wir telefonieren später. Mark, kommen Sie mal bitte?",neutral,977
"Nein, ist sie nicht.  Aha.",surprise,977
"Nein, ist sie nicht.  Aha.",sadness,977
Du bist doch nicht eifersüchtig?  Nein.,surprise,977
Du bist doch nicht eifersüchtig?  Nein.,anger,977
"Es geht hier nur um,",neutral,977
"Und, weißt du... Und, äh... Ich... Ach.  Ja, Rachel, ich liebe dich auch.",neutral,977
"Wiedersehen.  Ach, warte mal bitte.",sadness,977
Was ist?,surprise,977
"Na, also diesen Kuss wird er in den nächsten Stunden nicht vergessen, was?",joy,977
Oder du hast ihn in Fahrt gebracht und ihn zu einer Stripperin getrieben.,neutral,977
Hallo?,neutral,316
"<i>Ich weiß, dass du nicht gern</i>",sadness,316
"<i>Ich weiß, dass du nicht gern</i>",neutral,316
Hallo?,neutral,316
"<i>Hey, hey.</i>",joy,316
Ist ja Wahnsinn.,neutral,316
<i>Wie lautet der Name</i>,neutral,316
Oh mein Gott! Oh mein Gott!,sadness,493
"Weint er noch?  Ja, er heult wie eine Sirene.",surprise,493
"Wenn du einen Mann zum Schweigen bringen willst, gibt es  Wege.",neutral,493
"Ja, verstehe, weil du dann redest.",neutral,493
"Ja, verstehe, weil du dann redest.",joy,493
Jedenfalls eine tolle Idee.,joy,493
Ich muss gehen. Ich wollte ihm Taschentücher holen.,neutral,493
"Wir haben noch welche.  Nein, habt ihr nicht.",neutral,493
Ihr habt mein Geld für ein Strandhaus ausgegeben?,anger,394
"Wir dachten, heiratest du nach dem . Geburtstag,",neutral,394
Die Sache ist ganz einfach. Sie lesen vom Manuskript ab,neutral,308
"Ok, das bekomme ich schon hin.",joy,308
"Ähm, alles klar.",neutral,308
"Ähm, ich würde Ihnen gern unseren Toner anbieten.",neutral,308
"Das ist völlig unwichtig, weil es nicht wahr ist.",anger,868
Ok. Na gut!,neutral,868
"Selbst wenn, wie kommen Sie darauf, von mir Tipps zu erwarten,",neutral,868
"Wisst ihr, die  fehlen mir irgendwie.",sadness,360
"Ja, sonst hab ich meinen Geburtstag immer mit allen zusammen gefeiert.",sadness,360
Gehen wir.,neutral,360
Wir sollten lieber noch einen Song abwarten.,neutral,360
"Es wär der Band gegenüber unhöflich, schon wieder zu gehen.",neutral,360
Unsere  Freunde machen sich bestimmt einen schönen Abend.,neutral,360
Wie geht es dir?  Mhm... Ähm...,neutral,939
Was? Du wusstest davon?,joy,939
Hältst du das für eine gute Idee?  Ich habe ihn überredet.,sadness,939
Hey.,neutral,371
Hey.  Hi.,neutral,371
"Gehst du weg?  Ja, zur Bank.",neutral,371
"Gehst du weg?  Ja, zur Bank.",neutral,371
Ähm... Samen oder Scheinchen?,neutral,371
"Samen, mein Freund.  Du ziehst das wirklich durch?",neutral,371
"Oh ja, ich hab mir einen ausgesucht. .",neutral,371
Hört sich gut an.,neutral,371
Der sieht sicher gut aus. Er hat braune Haare und grüne Augen.,neutral,371
Ach ja?  Was ist?,surprise,371
Was ist?  Türknauf im Rücken.,neutral,201
Semesterferien.  Semesterferien?,neutral,201
"Oh, gut!",joy,201
Hör mal...,fear,201
Es ist noch zu früh.,fear,201
"Äh, Ross, du hast da was missverstanden.",surprise,201
"Oh nein. Ich denke, du hast nicht ganz verstanden,",surprise,201
"Das ist genau das Richtige für dich, mein Freund.",neutral,201
Was?,surprise,201
"Ich habe mit meinem Freund um $ gewettet, dass ich es schaffe.",neutral,201
Nach einer Weile habe ich mich allerdings wie in einem Sarg gefühlt.,neutral,201
"Nein, ich glaube nicht, dass du da reinpasst, das ist viel zu eng.",neutral,201
Ach ja?,anger,201
"Ja, ok, einverstanden. Gut, abgemacht.",neutral,201
Siehst du? Ich hab's ja gesagt!,surprise,201
"Ich ziehe mich manchmal hierhin zurück, wenn ich allein sein will.",anger,201
"Hör zu, ich weiß schon, was hier läuft.",anger,869
Mark ist ein Genie.,surprise,869
Wieso? Was soll das heißen? Inwiefern ist er ein Genie?,surprise,869
"Er baggert sie nicht einfach an, er macht sich zu ihrem Vertrauten.",anger,869
Sie wird zu ihrem guten Freund gehen und sich bei ihm über dich beklagen.,neutral,869
Und was soll ich jetzt machen?,fear,869
Schick ihr doch einen musikalischen Liebeskäfer.,neutral,869
"Wie wäre es denn, wenn du mal persönlich im Büro erscheinen würdest?",neutral,869
"Besuch sie doch mal ab und zu.  Ach nein, ich weiß nicht so recht.",fear,869
"Dann tu einfach gar nichts. Sitz hier rum und sprich mit uns über sie,",disgust,869
"""Das ist der richtige Mann für mich. Er weiß, was ich fühle.""",disgust,869
"Und bevor du dich versiehst, sind sie zusammen.",anger,869
"""Oh, Mann"",  ""Oh ja.""",anger,869
Und schon bald wirst du,disgust,869
(MIT NORMALER STIMME),disgust,869
Super. Das war doch wirklich sehr überzeugend.,neutral,869
"Du darfst den Porsche nicht fahren, weil du ganz schrecklich Auto fährst.",neutral,241
"Mikes Schwester gibt heute Abend eine Party, und er wird auch da sein.",anger,241
"""Keine Sorge. Er sagte mir, es sei ok, wenn du kommst.""",anger,241
"""Keine Sorge. Er sagte mir, es sei ok, wenn du kommst.""",sadness,241
"Jetzt muss ich hingehen, damit er denkt, mir macht es auch nichts.",joy,241
Aber du bist noch immer verknallt.  Genau.,anger,241
"Du willst, dass er leidet, deshalb musst du toll aussehen.",neutral,241
Daran hatte ich noch gar nicht gedacht.,anger,241
"Pheebs, ich gehe mit Charlie shoppen.",neutral,241
"Komm doch mit, dann helfe ich dir.  Das wäre großartig.",joy,241
Ist das nicht nett? Ihr  probiert zusammen nuttige Dessous an.,disgust,241
Meinst du? Ist das dein Ernst?,surprise,241
"Hör zu, äh...",neutral,241
{\an}Kennen wir uns? Du kommst mir bekannt vor.,surprise,241
"{\an}Nicht, dass ich wüsste.",neutral,241
{\an} Ich spiele in <i>Zeit der Sehnsucht.</i>  Wow. Wirklich?,surprise,241
"{\an} $,, bitte.  Oh, das mache ich schon.",neutral,241
"Da sind ""wir alle"".",anger,331
"Wir haben wohl zu viel von London geredet, was?",neutral,331
"Ich finde nur schade, dass ich nicht dabei war.",neutral,331
"Ich finde nur schade, dass ich nicht dabei war.",neutral,331
"Es ist nervtötend, ich beschäftige mich nur mit der Schwangerschaft.",sadness,331
"Ja, sicher.  Klar.",neutral,331
Was war?  Was soll schon gewesen sein?,neutral,331
{\an}Raus hier.,joy,331
Ich will ein Baby haben.,joy,423
"Du irrst dich, ich bin nicht allein. Joey ist hier.",neutral,423
"Nein, Mom, hier läuft alles wie am Schnürchen.",neutral,423
"Nein, Mom, hier läuft alles wie am Schnürchen.",neutral,423
Er ist gerade ganz woanders.,neutral,423
"Nein, du brauchst nicht herzukommen, wirklich nicht.",neutral,423
"Sag mal, was meinst du mit erster und letzter Gelegenheit?",surprise,423
"Ich denk überhaupt noch nicht daran, Mutter zu werden.",anger,423
Wo warst du denn bloß?  Ich hab ein Kind gekriegt.,neutral,423
Mazel tov!,joy,423
"{\an}Ich bin wieder in der Highschool, stehe mitten in der Cafeteria,",neutral,559
Den Traum hatte ich auch schon mal.,neutral,559
"Dann schaue ich runter und erkenne, dass da ein Telefon ist.",surprise,559
"Statt deinem...  Ja, das meine ich!",surprise,559
"Statt deinem...  Ja, das meine ich!",neutral,559
Ganz plötzlich fängt das Telefon an zu klingeln.,neutral,559
ich hätte heute noch was zu erledigen.,neutral,289
Sehr schön. Wieso wollen Sie nicht weiterleben?,sadness,289
Chandler?,neutral,289
"Ok. Weißt du was, ich bringe sie raus.",neutral,161
"{\an}Bitte, glaub mir, zwischen Mark und mir ist überhaupt nichts.",neutral,161
{\an} Warum so eilig?  Meine Freundin hat sich,neutral,161
{\an}Ich habe ihn!,joy,161
{\an}Das wäre klasse für euch!,joy,161
"Dann wünsch ich viel Glück!  Oh, danke!",neutral,161
"Hast du meine Nachricht gehört?  Ja, du bist pünktlich!",neutral,161
"Hast du meine Nachricht gehört?  Ja, du bist pünktlich!",neutral,161
Was ist nun? Sind wir wieder ein Paar?,neutral,161
Und ob!,joy,161
"Im Ernst, Kumpel. Du wirst nicht jünger.",joy,161
Kannst du mir einen Gefallen tun? Ich bin heute weg.,neutral,161
"Behältst du Joey im Auge,",neutral,161
Du vertraust ihm nicht?  Nein.,surprise,161
Komm wieder raus!  Was soll das?,joy,902
Komm wieder raus!  Was soll das?,joy,902
"Ich habe das Gefühl, wir versuchen, Bambi das Laufen beizubringen.",anger,902
Du bist betrunken.,surprise,902
"Hey, sind das Krabbenbällchen?",joy,902
Wie geht es dir denn?,neutral,902
Wie gut du aussiehst.,neutral,902
"Ich wünschte, ihr würdet es lieber nicht tun.",anger,902
"Halt noch ein kleines bisschen durch, dann bringen wir dich ins Bett.",neutral,902
Wir möchten eine Rede hören! Das Geburtstagskind ist dran!,joy,902
Pheebs!,joy,902
"Keine Sorge, alle sehen mich an.",joy,902
"Los, wir wollen eine Rede hören!",joy,902
"Kannst du nicht die Finger von ihr lassen, nur für eine Sekunde?",anger,902
Ich finde das reizend.,joy,902
Das ist so witzig!,neutral,990
"Hey, Kleiner!",neutral,990
Was soll das?  Ich will's mir bequem machen.,neutral,990
Ich schlaf nicht mit Unterwäsche.  Heute kannst du's.,neutral,990
Ich hab nachgedacht...,neutral,990
"Oh ja, du musst wahrscheinlich schon ein Notizbuch führen.",neutral,990
"Du weißt doch, was ich meine. Ich hab mich mit so vielen verabredet.",neutral,990
"Aber wenn eines Tages mal die Richtige kommt, dann kann ich",sadness,990
Aber wenn ich mir meinen Vater so ansehe...,neutral,990
Das ist doch Blödsinn. Du bist nicht dein Vater.,neutral,990
"Du solltest das Geschäft deines Vaters übernehmen, hast du da nachgegeben?",neutral,990
Nein.  Nein.,neutral,990
Nein.  Nein.,neutral,990
Du wolltest ein arbeitsloser Schauspieler werden.,neutral,990
"Das war zwar nicht leicht, aber du hast es durchgesetzt.",neutral,990
"Wenn die Richtige kommt, wirst du bestimmt",neutral,990
Ja? Das werd ich sagen?,joy,990
"Ja, ja natürlich.",neutral,990
"Danke, Chandler.  Hau ab!",neutral,990
"Joey, machst du dich über mich lustig?",anger,876
"Joey, Joey. Joey.",anger,876
"Oh. Oh, habe ich dich etwa aufgeweckt?",surprise,876
{\an}Ich bin nicht dein Bruder.,neutral,785
"Ich weiß nicht, was mit mir los ist.",surprise,37
"Wie ich hörte,",anger,37
"Ein Vöglein hat mir erzählt, dass du deinen Arm nach mir werfen willst.",anger,37
"Und was hat das mit Hass zu tun? Da übertreibst du aber, ich, äh...",fear,37
"Na gut. Aber wir müssen was unternehmen,",anger,37
"Also, ich habe da eine Idee.",neutral,37
"Aber ich wüsste nicht, was das...  Tu es für Chandler!",anger,37
"Ich habe sehr viele Möglichkeiten, die du versuchen kannst.",neutral,37
"Wow, das sieht ja toll aus.",joy,37
"Ok, das ist eine Pilzkappe. Und, äh, das ist so was Ähnliches wie Salami.",joy,37
Und... Und die Zahnstocher?  Die tun nicht weh.,disgust,37
Pete Becker kreist seinen Gegner ein.,neutral,37
"{\an}Mann! Ich verstehe einfach nicht, wieso Pete nicht schnell wegrennt!",fear,37
{\an}Das ertrage ich nicht!,fear,37
{\an}Seht euch das an! Pete gewinnt!,surprise,37
"{\an} Wirklich?  Ach, Unsinn!",surprise,37
Bruiser zielt auf die sonst sehr begehrte Stelle seines Gegners!,fear,37
Oh! Oh!,disgust,37
Schon merkwürdig.,surprise,37
"{\an}Richard wollte keine Kinder haben, und Pete wird wohl nicht können.",neutral,37
{\an}Sieh dir das an.,sadness,323
Emily.,joy,736
"Ich wollte dich nochmal sehen, bevor du abfliegst.",joy,736
Das ist aber sehr lieb von dir.,joy,736
"Das ist ja eine Extraportion Schokolade, was?",sadness,736
Das finde ich auch.,neutral,736
Das gilt für mich.,neutral,736
"Warte, äh...",neutral,736
"Hör zu, ich muss dir unbedingt noch etwas sagen.",fear,736
Ich habe nachgedacht.,fear,736
Ich werde es dir jetzt ganz einfach sagen. Äh...,fear,736
"Ich glaube,",joy,736
Oh.,neutral,736
Nichts zu danken.,neutral,736
{\an}Du würdest das niemals aushalten.,neutral,846
"{\an}Da KleinChandler ein Mädchen ist, was kriegt sie für einen Namen?",neutral,846
{\an}Sie nennen sie Chandler.,neutral,846
"{\an}Das ist doch ein sehr männlicher Name, findest du nicht?",neutral,846
{\an}Er passt zu dir.,neutral,846
"Ja, er ist super. Ha, ha.",neutral,619
Wie fühlst du dich?  Mir geht es wirklich gut.,neutral,619
"Ich bewundere dich. Ja, wirklich. Sie ganz allein großzuziehen.",neutral,619
"Nein, das muss ich nicht. Ich habe Ross.",neutral,619
Jetzt noch. Aber er wird ja mal eine andere Frau kennenlernen und heiraten.,neutral,619
Dann lässt er sich wieder scheiden. Es ist doch Ross.,neutral,619
"Nein, ich werde dir was sagen, und hör auf Janice,",neutral,619
Das würde mit Ross nicht passieren.  Das habe ich auch mal gedacht.,sadness,619
Du hast gewonnen.  Was hast du auf der Hand?,anger,367
"Das, mein Freund, ist ein DBecher.",neutral,367
Wie viel hast du bis jetzt gewonnen?,neutral,367
"Wow. .  Was, genau ?",surprise,367
Ja.  Dann verdoppelst du.,neutral,367
Ja.  Dann verdoppelst du.,joy,367
"Wenn du $ gewonnen hast, dann wird gleich verdoppelt.",neutral,367
"Wenn du $ gewonnen hast, dann wird gleich verdoppelt.",surprise,367
Wirklich?  Ich habe die Regeln nicht erfunden.,neutral,367
Wirklich?  Ich habe die Regeln nicht erfunden.,surprise,367
"Und diese Karte ist $ wert, womit du dann  . gewonnen hättest.",neutral,367
"{\an}Das wäre besser, als den ganzen Tag rumzuhängen und Kate nachzuweinen.",neutral,668
"""Na, wie geht's denn so?""",fear,921
"Nur ein Idiot würde solche Sachen anziehen,",anger,596
"Oh ja, das ist wahr.",neutral,596
"Ja, aber nur ein Genie würde ein Spielzeuggewehr verschlucken.",neutral,596
"Ach, das habe ich auch schon getan.",neutral,596
"Joey, du weißt, dass du keinen hast, nicht wahr?",neutral,596
"Ach, Monica, was soll das? Ich spiele eine Rolle. Red mit ihr, ok?",sadness,596
"Ah, es hat sich gerade bewegt. Es piekst mich.",anger,596
Jetzt bringe ich dich ins Krankenhaus.,neutral,596
Aber ihr könnt mich nicht einfach hier sitzen lassen!,anger,596
"Die Babys schlafen, mach dir keine Sorgen.",neutral,596
Ihr könnt mich nicht alleine lassen. Wir sind doch ein Team!,anger,596
Er hat aber ein Stück Plastik in der Kehle!,fear,596
"auf natürliche Weise ausscheiden, so ungefähr nach  Jahren.",neutral,596
Recht vielen Dank.  Ich habe dir ja nur helfén wollen.,neutral,596
Recht vielen Dank.  Ich habe dir ja nur helfén wollen.,neutral,596
Das tut jetzt wirklich weh. Lass uns fahren.,anger,596
Ein richtiger Mann läuft nicht gleich ins Krankenhaus!,anger,596
Was sollte ich denn tun? Er hat doch immer weitergeschrieben!,neutral,596
"Hi. Na, wie geht's denn den Gellers?",neutral,596
"Hey, Joey, nenn uns nicht so!",anger,596
Die Richterin hat die Annullierung verweigert!,anger,596
"Hey! Es heißt ""Porsche""!",anger,596
Oh mein Gott.  Aah!,surprise,967
Es ist einfach unglaublich!,surprise,967
"Ich kann's nicht fassen, wie heftig sie tritt. Sie ist wie...",surprise,967
Wie heißt doch gleich diese nervende Fußballspielerin?,joy,967
Mia Hamm?  Mia Hamm!,neutral,967
Mia Hamm?  Mia Hamm!,joy,967
Oh! Das ist ja unglaublich.  Vorsicht. Eine Hand ans Laken.,surprise,967
Nein.,neutral,393
